image_id,blur_path,sharp_path,rl_path,blur_level,estimated_angle,estimated_kernel_length,blur_detection_count,rl_detection_count,sharp_detection_count,blur_avg_conf,rl_avg_conf,sharp_avg_conf,blur_runtime_sec,rl_runtime_sec,sharp_runtime_sec
550322,C:\Users\User\comp6001_assignment1\data\raw\cocoblur\val2017\000000550322.jpg,C:\Users\User\comp6001_assignment1\data\raw\coco2017\val2017\000000550322.jpg,C:\Users\User\comp6001_assignment1\data\processed\coco_rl_restored\550322.jpg,low_blur,45.0,9,3,1,3,0.8037349581718445,0.6907098889350891,0.8037349581718445,0.24662569999964035,0.11378580000018701,0.14097990000027494
219578,C:\Users\User\comp6001_assignment1\data\raw\cocoblur\val2017\000000219578.jpg,C:\Users\User\comp6001_assignment1\data\raw\coco2017\val2017\000000219578.jpg,C:\Users\User\comp6001_assignment1\data\processed\coco_rl_restored\219578.jpg,medium_blur,16.49999237060547,9,5,3,5,0.3935777544975281,0.2785284221172333,0.3935777544975281,0.07532360000004701,0.05294600000070204,0.06735140000000683
8211,C:\Users\User\comp6001_assignment1\data\raw\cocoblur\val2017\000000008211.jpg,C:\Users\User\comp6001_assignment1\data\raw\coco2017\val2017\000000008211.jpg,C:\Users\User\comp6001_assignment1\data\processed\coco_rl_restored\8211.jpg,low_blur,-1.0,9,4,4,4,0.7445735335350037,0.7077522873878479,0.7445735335350037,0.07513329999983398,0.07096790000014153,0.13186009999935777
23359,C:\Users\User\comp6001_assignment1\data\raw\cocoblur\val2017\000000023359.jpg,C:\Users\User\comp6001_assignment1\data\raw\coco2017\val2017\000000023359.jpg,C:\Users\User\comp6001_assignment1\data\processed\coco_rl_restored\23359.jpg,high_blur,8.999992370605469,9,2,2,2,0.6089844703674316,0.6215106248855591,0.6089844703674316,0.12031690000003437,0.12728750000042055,0.12881500000003143
32038,C:\Users\User\comp6001_assignment1\data\raw\cocoblur\val2017\000000032038.jpg,C:\Users\User\comp6001_assignment1\data\raw\coco2017\val2017\000000032038.jpg,C:\Users\User\comp6001_assignment1\data\processed\coco_rl_restored\32038.jpg,high_blur,45.0,9,1,0,1,0.785185694694519,0.0,0.785185694694519,0.11965309999959572,0.08704059999945457,0.12953060000018013
119445,C:\Users\User\comp6001_assignment1\data\raw\cocoblur\val2017\000000119445.jpg,C:\Users\User\comp6001_assignment1\data\raw\coco2017\val2017\000000119445.jpg,C:\Users\User\comp6001_assignment1\data\processed\coco_rl_restored\119445.jpg,low_blur,8.999992370605469,9,5,3,5,0.6682608127593994,0.7864465713500977,0.6682608127593994,0.07596669999929873,0.0850243999993836,0.08237960000042222
245513,C:\Users\User\comp6001_assignment1\data\raw\cocoblur\val2017\000000245513.jpg,C:\Users\User\comp6001_assignment1\data\raw\coco2017\val2017\000000245513.jpg,C:\Users\User\comp6001_assignment1\data\processed\coco_rl_restored\245513.jpg,medium_blur,-45.0,9,3,1,3,0.6822996735572815,0.8674278855323792,0.6822996735572815,0.07879570000022795,0.05301950000011857,0.06977900000038062
83172,C:\Users\User\comp6001_assignment1\data\raw\cocoblur\val2017\000000083172.jpg,C:\Users\User\comp6001_assignment1\data\raw\coco2017\val2017\000000083172.jpg,C:\Users\User\comp6001_assignment1\data\processed\coco_rl_restored\83172.jpg,medium_blur,0.9999923706054688,9,4,3,4,0.7653493881225586,0.8086113333702087,0.7653493881225586,0.09980839999934688,0.07464919999983977,0.06333679999988817
323895,C:\Users\User\comp6001_assignment1\data\raw\cocoblur\val2017\000000323895.jpg,C:\Users\User\comp6001_assignment1\data\raw\coco2017\val2017\000000323895.jpg,C:\Users\User\comp6001_assignment1\data\processed\coco_rl_restored\323895.jpg,high_blur,-8.000007629394531,9,3,3,3,0.6650462746620178,0.5889431834220886,0.6650462746620178,0.12210360000062792,0.09293710000019928,0.1065930999993725
292060,C:\Users\User\comp6001_assignment1\data\raw\cocoblur\val2017\000000292060.jpg,C:\Users\User\comp6001_assignment1\data\raw\coco2017\val2017\000000292060.jpg,C:\Users\User\comp6001_assignment1\data\processed\coco_rl_restored\292060.jpg,medium_blur,-6.5,9,7,5,7,0.4882800281047821,0.4618496000766754,0.4882800281047821,0.15843859999949927,0.11109479999959149,0.15440019999914512
435299,C:\Users\User\comp6001_assignment1\data\raw\cocoblur\val2017\000000435299.jpg,C:\Users\User\comp6001_assignment1\data\raw\coco2017\val2017\000000435299.jpg,C:\Users\User\comp6001_assignment1\data\processed\coco_rl_restored\435299.jpg,high_blur,-2.0000076293945312,9,1,2,1,0.38805484771728516,0.39486557245254517,0.38805484771728516,0.07308649999959016,0.052416700000321725,0.0550809999995181
383443,C:\Users\User\comp6001_assignment1\data\raw\cocoblur\val2017\000000383443.jpg,C:\Users\User\comp6001_assignment1\data\raw\coco2017\val2017\000000383443.jpg,C:\Users\User\comp6001_assignment1\data\processed\coco_rl_restored\383443.jpg,low_blur,-45.0,9,3,0,3,0.27740320563316345,0.0,0.27740320563316345,0.07320309999977326,0.08919080000032409,0.07587039999998524
368038,C:\Users\User\comp6001_assignment1\data\raw\cocoblur\val2017\000000368038.jpg,C:\Users\User\comp6001_assignment1\data\raw\coco2017\val2017\000000368038.jpg,C:\Users\User\comp6001_assignment1\data\processed\coco_rl_restored\368038.jpg,low_blur,0.4999961853027344,9,1,1,1,0.8269073367118835,0.8334323763847351,0.8269073367118835,0.3191084000000046,0.1192520999993576,0.10501359999943816
482735,C:\Users\User\comp6001_assignment1\data\raw\cocoblur\val2017\000000482735.jpg,C:\Users\User\comp6001_assignment1\data\raw\coco2017\val2017\000000482735.jpg,C:\Users\User\comp6001_assignment1\data\processed\coco_rl_restored\482735.jpg,high_blur,-1.0,9,2,2,2,0.6079279184341431,0.6097651720046997,0.6079279184341431,0.07178279999970982,0.06516610000016954,0.07857929999954649
185472,C:\Users\User\comp6001_assignment1\data\raw\cocoblur\val2017\000000185472.jpg,C:\Users\User\comp6001_assignment1\data\raw\coco2017\val2017\000000185472.jpg,C:\Users\User\comp6001_assignment1\data\processed\coco_rl_restored\185472.jpg,low_blur,-45.0,9,6,6,6,0.6054502129554749,0.6185081601142883,0.6054502129554749,0.26958809999996447,0.13627839999935532,0.11870569999973668
350054,C:\Users\User\comp6001_assignment1\data\raw\cocoblur\val2017\000000350054.jpg,C:\Users\User\comp6001_assignment1\data\raw\coco2017\val2017\000000350054.jpg,C:\Users\User\comp6001_assignment1\data\processed\coco_rl_restored\350054.jpg,medium_blur,11.499996185302734,9,5,1,5,0.46178779006004333,0.26722249388694763,0.46178779006004333,0.14473130000078527,0.09943750000002183,0.14971000000059576
164969,C:\Users\User\comp6001_assignment1\data\raw\cocoblur\val2017\000000164969.jpg,C:\Users\User\comp6001_assignment1\data\raw\coco2017\val2017\000000164969.jpg,C:\Users\User\comp6001_assignment1\data\processed\coco_rl_restored\164969.jpg,medium_blur,45.0,9,1,0,1,0.35438454151153564,0.0,0.35438454151153564,0.10328339999978198,0.07843320000029053,0.09906090000004042
89078,C:\Users\User\comp6001_assignment1\data\raw\cocoblur\val2017\000000089078.jpg,C:\Users\User\comp6001_assignment1\data\raw\coco2017\val2017\000000089078.jpg,C:\Users\User\comp6001_assignment1\data\processed\coco_rl_restored\89078.jpg,high_blur,-45.0,9,1,1,1,0.9067912697792053,0.8025791049003601,0.9067912697792053,0.07197409999935189,0.0908354999992298,0.0584313999997903
77460,C:\Users\User\comp6001_assignment1\data\raw\cocoblur\val2017\000000077460.jpg,C:\Users\User\comp6001_assignment1\data\raw\coco2017\val2017\000000077460.jpg,C:\Users\User\comp6001_assignment1\data\processed\coco_rl_restored\77460.jpg,medium_blur,0.9999923706054688,9,6,3,6,0.46160295605659485,0.4637927711009979,0.46160295605659485,0.09024370000042836,0.12094569999953819,0.1501643999999942
559513,C:\Users\User\comp6001_assignment1\data\raw\cocoblur\val2017\000000559513.jpg,C:\Users\User\comp6001_assignment1\data\raw\coco2017\val2017\000000559513.jpg,C:\Users\User\comp6001_assignment1\data\processed\coco_rl_restored\559513.jpg,high_blur,-0.5,9,2,1,2,0.3727344870567322,0.8416001796722412,0.3727344870567322,0.12476950000018405,0.11657160000049771,0.10051059999932477
447522,C:\Users\User\comp6001_assignment1\data\raw\cocoblur\val2017\000000447522.jpg,C:\Users\User\comp6001_assignment1\data\raw\coco2017\val2017\000000447522.jpg,C:\Users\User\comp6001_assignment1\data\processed\coco_rl_restored\447522.jpg,high_blur,11.999992370605469,9,2,2,2,0.5830854177474976,0.4509669840335846,0.5830854177474976,0.21309199999996054,0.14285870000003342,0.14028130000042438
479448,C:\Users\User\comp6001_assignment1\data\raw\cocoblur\val2017\000000479448.jpg,C:\Users\User\comp6001_assignment1\data\raw\coco2017\val2017\000000479448.jpg,C:\Users\User\comp6001_assignment1\data\processed\coco_rl_restored\479448.jpg,high_blur,-2.0000076293945312,9,4,1,4,0.4979987144470215,0.7629327178001404,0.4979987144470215,0.18148090000067896,0.12489290000030451,0.15627109999968525
52565,C:\Users\User\comp6001_assignment1\data\raw\cocoblur\val2017\000000052565.jpg,C:\Users\User\comp6001_assignment1\data\raw\coco2017\val2017\000000052565.jpg,C:\Users\User\comp6001_assignment1\data\processed\coco_rl_restored\52565.jpg,medium_blur,0.0,9,1,2,1,0.9018131494522095,0.6247208118438721,0.9018131494522095,0.10998840000047494,0.121599399999468,0.10417360000064946
15956,C:\Users\User\comp6001_assignment1\data\raw\cocoblur\val2017\000000015956.jpg,C:\Users\User\comp6001_assignment1\data\raw\coco2017\val2017\000000015956.jpg,C:\Users\User\comp6001_assignment1\data\processed\coco_rl_restored\15956.jpg,high_blur,0.0,9,3,2,3,0.6809194087982178,0.8859591484069824,0.6809194087982178,0.10110470000017813,0.09041499999966618,0.11296009999932721
153217,C:\Users\User\comp6001_assignment1\data\raw\cocoblur\val2017\000000153217.jpg,C:\Users\User\comp6001_assignment1\data\raw\coco2017\val2017\000000153217.jpg,C:\Users\User\comp6001_assignment1\data\processed\coco_rl_restored\153217.jpg,medium_blur,45.0,9,2,2,2,0.7217617034912109,0.6456891298294067,0.7217617034912109,0.12245830000028946,0.13330339999993157,0.10259000000041851
56344,C:\Users\User\comp6001_assignment1\data\raw\cocoblur\val2017\000000056344.jpg,C:\Users\User\comp6001_assignment1\data\raw\coco2017\val2017\000000056344.jpg,C:\Users\User\comp6001_assignment1\data\processed\coco_rl_restored\56344.jpg,high_blur,-3.0000076293945312,9,7,2,7,0.6299540400505066,0.4667239189147949,0.6299540400505066,0.23833569999987958,0.12444359999972221,0.21791600000051403
551815,C:\Users\User\comp6001_assignment1\data\raw\cocoblur\val2017\000000551815.jpg,C:\Users\User\comp6001_assignment1\data\raw\coco2017\val2017\000000551815.jpg,C:\Users\User\comp6001_assignment1\data\processed\coco_rl_restored\551815.jpg,high_blur,14.999992370605469,9,3,3,3,0.4928048849105835,0.3556453287601471,0.4928048849105835,0.11525809999966441,0.07689810000010766,0.06743900000037684
341681,C:\Users\User\comp6001_assignment1\data\raw\cocoblur\val2017\000000341681.jpg,C:\Users\User\comp6001_assignment1\data\raw\coco2017\val2017\000000341681.jpg,C:\Users\User\comp6001_assignment1\data\processed\coco_rl_restored\341681.jpg,high_blur,-7.500003814697266,9,3,3,3,0.7416305541992188,0.695808470249176,0.7416305541992188,0.09561099999973521,0.10009290000016335,0.07941019999998389
400573,C:\Users\User\comp6001_assignment1\data\raw\cocoblur\val2017\000000400573.jpg,C:\Users\User\comp6001_assignment1\data\raw\coco2017\val2017\000000400573.jpg,C:\Users\User\comp6001_assignment1\data\processed\coco_rl_restored\400573.jpg,medium_blur,-45.0,9,1,1,1,0.9305855631828308,0.9217782616615295,0.9305855631828308,0.11910470000020723,0.0921572000006563,0.094526599999881
41872,C:\Users\User\comp6001_assignment1\data\raw\cocoblur\val2017\000000041872.jpg,C:\Users\User\comp6001_assignment1\data\raw\coco2017\val2017\000000041872.jpg,C:\Users\User\comp6001_assignment1\data\processed\coco_rl_restored\41872.jpg,high_blur,-5.500003814697266,9,5,2,5,0.5565469264984131,0.6729457378387451,0.5565469264984131,0.1960722000003443,0.12509100000079343,0.143796299999849
7818,C:\Users\User\comp6001_assignment1\data\raw\cocoblur\val2017\000000007818.jpg,C:\Users\User\comp6001_assignment1\data\raw\coco2017\val2017\000000007818.jpg,C:\Users\User\comp6001_assignment1\data\processed\coco_rl_restored\7818.jpg,high_blur,-4.500007629394531,9,6,2,6,0.4166092574596405,0.3174634575843811,0.4166092574596405,0.15849140000045736,0.11963560000003781,0.1620124000000942
179392,C:\Users\User\comp6001_assignment1\data\raw\cocoblur\val2017\000000179392.jpg,C:\Users\User\comp6001_assignment1\data\raw\coco2017\val2017\000000179392.jpg,C:\Users\User\comp6001_assignment1\data\processed\coco_rl_restored\179392.jpg,high_blur,-45.0,9,0,2,0,0.0,0.39163511991500854,0.0,0.1439987999992809,0.16403559999980644,0.21657689999938157
190637,C:\Users\User\comp6001_assignment1\data\raw\cocoblur\val2017\000000190637.jpg,C:\Users\User\comp6001_assignment1\data\raw\coco2017\val2017\000000190637.jpg,C:\Users\User\comp6001_assignment1\data\processed\coco_rl_restored\190637.jpg,high_blur,-13.500003814697266,9,3,2,3,0.38283371925354004,0.4191036820411682,0.38283371925354004,0.1409313000003749,0.10336989999996149,0.13506130000041594
244833,C:\Users\User\comp6001_assignment1\data\raw\cocoblur\val2017\000000244833.jpg,C:\Users\User\comp6001_assignment1\data\raw\coco2017\val2017\000000244833.jpg,C:\Users\User\comp6001_assignment1\data\processed\coco_rl_restored\244833.jpg,high_blur,45.0,9,2,2,2,0.43239396810531616,0.3993414044380188,0.43239396810531616,0.09741209999992861,0.06993759999932081,0.0667159000004176
514540,C:\Users\User\comp6001_assignment1\data\raw\cocoblur\val2017\000000514540.jpg,C:\Users\User\comp6001_assignment1\data\raw\coco2017\val2017\000000514540.jpg,C:\Users\User\comp6001_assignment1\data\processed\coco_rl_restored\514540.jpg,low_blur,52.99998474121094,9,0,0,0,0.0,0.0,0.0,0.04947160000028816,0.08892999999989115,0.07310289999986708
52413,C:\Users\User\comp6001_assignment1\data\raw\cocoblur\val2017\000000052413.jpg,C:\Users\User\comp6001_assignment1\data\raw\coco2017\val2017\000000052413.jpg,C:\Users\User\comp6001_assignment1\data\processed\coco_rl_restored\52413.jpg,high_blur,27.999988555908203,9,6,2,6,0.5390651226043701,0.2561938762664795,0.5390651226043701,0.08341110000037588,0.052824600000349164,0.07346300000062911
25424,C:\Users\User\comp6001_assignment1\data\raw\cocoblur\val2017\000000025424.jpg,C:\Users\User\comp6001_assignment1\data\raw\coco2017\val2017\000000025424.jpg,C:\Users\User\comp6001_assignment1\data\processed\coco_rl_restored\25424.jpg,high_blur,-4.000007629394531,9,3,4,3,0.7329108119010925,0.5700133442878723,0.7329108119010925,0.13120330000037939,0.13764569999966625,0.12486809999973048
110042,C:\Users\User\comp6001_assignment1\data\raw\cocoblur\val2017\000000110042.jpg,C:\Users\User\comp6001_assignment1\data\raw\coco2017\val2017\000000110042.jpg,C:\Users\User\comp6001_assignment1\data\processed\coco_rl_restored\110042.jpg,low_blur,-45.0,9,9,4,9,0.45340362191200256,0.5966493487358093,0.45340362191200256,0.46489629999996396,0.09691469999961555,0.10643970000000991
157046,C:\Users\User\comp6001_assignment1\data\raw\cocoblur\val2017\000000157046.jpg,C:\Users\User\comp6001_assignment1\data\raw\coco2017\val2017\000000157046.jpg,C:\Users\User\comp6001_assignment1\data\processed\coco_rl_restored\157046.jpg,high_blur,1.4999923706054688,9,1,0,1,0.2785431742668152,0.0,0.2785431742668152,0.0790500000002794,0.052625799999987066,0.05718600000000151
524280,C:\Users\User\comp6001_assignment1\data\raw\cocoblur\val2017\000000524280.jpg,C:\Users\User\comp6001_assignment1\data\raw\coco2017\val2017\000000524280.jpg,C:\Users\User\comp6001_assignment1\data\processed\coco_rl_restored\524280.jpg,medium_blur,45.0,9,4,3,4,0.4037303924560547,0.3803216218948364,0.4037303924560547,0.15774469999996654,0.16284320000067964,0.18585110000003624
157138,C:\Users\User\comp6001_assignment1\data\raw\cocoblur\val2017\000000157138.jpg,C:\Users\User\comp6001_assignment1\data\raw\coco2017\val2017\000000157138.jpg,C:\Users\User\comp6001_assignment1\data\processed\coco_rl_restored\157138.jpg,high_blur,18.99999237060547,9,3,3,3,0.47499385476112366,0.3545898497104645,0.47499385476112366,0.15139509999971779,0.1471149000008154,0.14475240000047052
163951,C:\Users\User\comp6001_assignment1\data\raw\cocoblur\val2017\000000163951.jpg,C:\Users\User\comp6001_assignment1\data\raw\coco2017\val2017\000000163951.jpg,C:\Users\User\comp6001_assignment1\data\processed\coco_rl_restored\163951.jpg,high_blur,64.99998474121094,9,1,2,1,0.2604881227016449,0.4750352203845978,0.2604881227016449,0.05401750000055472,0.06539109999994253,0.04554909999933443
129054,C:\Users\User\comp6001_assignment1\data\raw\cocoblur\val2017\000000129054.jpg,C:\Users\User\comp6001_assignment1\data\raw\coco2017\val2017\000000129054.jpg,C:\Users\User\comp6001_assignment1\data\processed\coco_rl_restored\129054.jpg,medium_blur,-2.5000076293945312,9,13,10,13,0.5600732564926147,0.49749597907066345,0.5600732564926147,0.29421430000002147,0.23353570000017498,0.2774759999992966
485972,C:\Users\User\comp6001_assignment1\data\raw\cocoblur\val2017\000000485972.jpg,C:\Users\User\comp6001_assignment1\data\raw\coco2017\val2017\000000485972.jpg,C:\Users\User\comp6001_assignment1\data\processed\coco_rl_restored\485972.jpg,medium_blur,-45.0,9,3,2,3,0.6059795022010803,0.7937188148498535,0.6059795022010803,0.19880229999944277,0.141614699999991,0.11757659999966563
86956,C:\Users\User\comp6001_assignment1\data\raw\cocoblur\val2017\000000086956.jpg,C:\Users\User\comp6001_assignment1\data\raw\coco2017\val2017\000000086956.jpg,C:\Users\User\comp6001_assignment1\data\processed\coco_rl_restored\86956.jpg,high_blur,45.0,9,4,3,4,0.747080385684967,0.8614718914031982,0.747080385684967,0.26510139999936655,0.16959829999996145,0.18223380000017642
269121,C:\Users\User\comp6001_assignment1\data\raw\cocoblur\val2017\000000269121.jpg,C:\Users\User\comp6001_assignment1\data\raw\coco2017\val2017\000000269121.jpg,C:\Users\User\comp6001_assignment1\data\processed\coco_rl_restored\269121.jpg,medium_blur,-1.0,9,2,2,2,0.7748186588287354,0.7591880559921265,0.7748186588287354,0.14547889999994368,0.18138739999994868,0.22142319999966276
416837,C:\Users\User\comp6001_assignment1\data\raw\cocoblur\val2017\000000416837.jpg,C:\Users\User\comp6001_assignment1\data\raw\coco2017\val2017\000000416837.jpg,C:\Users\User\comp6001_assignment1\data\processed\coco_rl_restored\416837.jpg,low_blur,19.49999237060547,9,1,1,1,0.7252111434936523,0.2728279232978821,0.7252111434936523,0.05755239999962214,0.04679570000007516,0.059701700000005076
244019,C:\Users\User\comp6001_assignment1\data\raw\cocoblur\val2017\000000244019.jpg,C:\Users\User\comp6001_assignment1\data\raw\coco2017\val2017\000000244019.jpg,C:\Users\User\comp6001_assignment1\data\processed\coco_rl_restored\244019.jpg,medium_blur,0.0,9,1,1,1,0.9213150143623352,0.44679832458496094,0.9213150143623352,0.07359880000058183,0.07627830000001268,0.05567759999939881
240023,C:\Users\User\comp6001_assignment1\data\raw\cocoblur\val2017\000000240023.jpg,C:\Users\User\comp6001_assignment1\data\raw\coco2017\val2017\000000240023.jpg,C:\Users\User\comp6001_assignment1\data\processed\coco_rl_restored\240023.jpg,high_blur,0.9999923706054688,9,9,5,9,0.5998559594154358,0.6777372360229492,0.5998559594154358,0.22154760000012175,0.1555398000000423,0.22414520000074845
25057,C:\Users\User\comp6001_assignment1\data\raw\cocoblur\val2017\000000025057.jpg,C:\Users\User\comp6001_assignment1\data\raw\coco2017\val2017\000000025057.jpg,C:\Users\User\comp6001_assignment1\data\processed\coco_rl_restored\25057.jpg,low_blur,11.499992370605469,9,3,4,3,0.8909143805503845,0.7463089227676392,0.8909143805503845,0.0747971000000689,0.0613164999995206,0.07762690000072325
272148,C:\Users\User\comp6001_assignment1\data\raw\cocoblur\val2017\000000272148.jpg,C:\Users\User\comp6001_assignment1\data\raw\coco2017\val2017\000000272148.jpg,C:\Users\User\comp6001_assignment1\data\processed\coco_rl_restored\272148.jpg,medium_blur,3.4999923706054688,9,5,3,5,0.3919371962547302,0.37297844886779785,0.3919371962547302,0.0955073999994056,0.09797059999982594,0.0677600999997594
161032,C:\Users\User\comp6001_assignment1\data\raw\cocoblur\val2017\000000161032.jpg,C:\Users\User\comp6001_assignment1\data\raw\coco2017\val2017\000000161032.jpg,C:\Users\User\comp6001_assignment1\data\processed\coco_rl_restored\161032.jpg,medium_blur,1.4999923706054688,9,3,3,3,0.7704485058784485,0.7867343425750732,0.7704485058784485,0.0646493999993254,0.06455350000032922,0.06110380000063742
125936,C:\Users\User\comp6001_assignment1\data\raw\cocoblur\val2017\000000125936.jpg,C:\Users\User\comp6001_assignment1\data\raw\coco2017\val2017\000000125936.jpg,C:\Users\User\comp6001_assignment1\data\processed\coco_rl_restored\125936.jpg,medium_blur,25.499996185302734,9,5,2,5,0.7131267189979553,0.7434973120689392,0.7131267189979553,0.15185290000044915,0.10868889999983367,0.13612779999948543
561335,C:\Users\User\comp6001_assignment1\data\raw\cocoblur\val2017\000000561335.jpg,C:\Users\User\comp6001_assignment1\data\raw\coco2017\val2017\000000561335.jpg,C:\Users\User\comp6001_assignment1\data\processed\coco_rl_restored\561335.jpg,low_blur,-45.0,9,0,1,0,0.0,0.6806228756904602,0.0,0.12950670000009268,0.13030849999995553,0.10758400000031543
20247,C:\Users\User\comp6001_assignment1\data\raw\cocoblur\val2017\000000020247.jpg,C:\Users\User\comp6001_assignment1\data\raw\coco2017\val2017\000000020247.jpg,C:\Users\User\comp6001_assignment1\data\processed\coco_rl_restored\20247.jpg,medium_blur,2.4999923706054688,9,2,2,2,0.9021157622337341,0.8853904008865356,0.9021157622337341,0.14306010000018432,0.07185370000024704,0.0741385999999693
263425,C:\Users\User\comp6001_assignment1\data\raw\cocoblur\val2017\000000263425.jpg,C:\Users\User\comp6001_assignment1\data\raw\coco2017\val2017\000000263425.jpg,C:\Users\User\comp6001_assignment1\data\processed\coco_rl_restored\263425.jpg,low_blur,18.99999237060547,9,4,4,4,0.5300133228302002,0.5890271663665771,0.5300133228302002,0.09578830000009475,0.08232689999931608,0.07641070000045147
553094,C:\Users\User\comp6001_assignment1\data\raw\cocoblur\val2017\000000553094.jpg,C:\Users\User\comp6001_assignment1\data\raw\coco2017\val2017\000000553094.jpg,C:\Users\User\comp6001_assignment1\data\processed\coco_rl_restored\553094.jpg,high_blur,-45.0,9,1,1,1,0.9291660785675049,0.8827002644538879,0.9291660785675049,0.09103409999988799,0.1109839999999167,0.1087680000000546
256407,C:\Users\User\comp6001_assignment1\data\raw\cocoblur\val2017\000000256407.jpg,C:\Users\User\comp6001_assignment1\data\raw\coco2017\val2017\000000256407.jpg,C:\Users\User\comp6001_assignment1\data\processed\coco_rl_restored\256407.jpg,high_blur,-81.5,9,1,0,1,0.28766581416130066,0.0,0.28766581416130066,0.20845400000052905,0.08513859999948181,0.05744619999950373
555050,C:\Users\User\comp6001_assignment1\data\raw\cocoblur\val2017\000000555050.jpg,C:\Users\User\comp6001_assignment1\data\raw\coco2017\val2017\000000555050.jpg,C:\Users\User\comp6001_assignment1\data\processed\coco_rl_restored\555050.jpg,low_blur,0.9999923706054688,9,10,3,10,0.5362131595611572,0.5906405448913574,0.5362131595611572,0.06759869999950752,0.06884439999976166,0.10107800000059797
326248,C:\Users\User\comp6001_assignment1\data\raw\cocoblur\val2017\000000326248.jpg,C:\Users\User\comp6001_assignment1\data\raw\coco2017\val2017\000000326248.jpg,C:\Users\User\comp6001_assignment1\data\processed\coco_rl_restored\326248.jpg,low_blur,0.0,9,16,10,16,0.605914831161499,0.5262089967727661,0.605914831161499,0.09660789999998087,0.0898642000001928,0.3305771999994249
364557,C:\Users\User\comp6001_assignment1\data\raw\cocoblur\val2017\000000364557.jpg,C:\Users\User\comp6001_assignment1\data\raw\coco2017\val2017\000000364557.jpg,C:\Users\User\comp6001_assignment1\data\processed\coco_rl_restored\364557.jpg,low_blur,0.9999923706054688,9,3,2,3,0.6960976123809814,0.8495064377784729,0.6960976123809814,0.14743369999996503,0.10049620000063442,0.06572020000021439
491757,C:\Users\User\comp6001_assignment1\data\raw\cocoblur\val2017\000000491757.jpg,C:\Users\User\comp6001_assignment1\data\raw\coco2017\val2017\000000491757.jpg,C:\Users\User\comp6001_assignment1\data\processed\coco_rl_restored\491757.jpg,high_blur,-7.0,13,2,2,2,0.8498221635818481,0.7804208993911743,0.8498221635818481,0.12109659999987343,0.10688290000052802,0.1104248000001462
359781,C:\Users\User\comp6001_assignment1\data\raw\cocoblur\val2017\000000359781.jpg,C:\Users\User\comp6001_assignment1\data\raw\coco2017\val2017\000000359781.jpg,C:\Users\User\comp6001_assignment1\data\processed\coco_rl_restored\359781.jpg,low_blur,45.0,9,1,1,1,0.9357170462608337,0.9197648763656616,0.9357170462608337,0.19963019999977405,0.07043960000009974,0.05064130000027944
226984,C:\Users\User\comp6001_assignment1\data\raw\cocoblur\val2017\000000226984.jpg,C:\Users\User\comp6001_assignment1\data\raw\coco2017\val2017\000000226984.jpg,C:\Users\User\comp6001_assignment1\data\processed\coco_rl_restored\226984.jpg,medium_blur,-1.0,9,6,5,6,0.6032368540763855,0.5902725458145142,0.6032368540763855,0.10950270000012097,0.0823497999999745,0.08349660000021686
161642,C:\Users\User\comp6001_assignment1\data\raw\cocoblur\val2017\000000161642.jpg,C:\Users\User\comp6001_assignment1\data\raw\coco2017\val2017\000000161642.jpg,C:\Users\User\comp6001_assignment1\data\processed\coco_rl_restored\161642.jpg,medium_blur,-74.5,9,1,2,1,0.8639447689056396,0.7895033359527588,0.8639447689056396,0.1259842999998,0.13682629999948404,0.1289217000003191
459809,C:\Users\User\comp6001_assignment1\data\raw\cocoblur\val2017\000000459809.jpg,C:\Users\User\comp6001_assignment1\data\raw\coco2017\val2017\000000459809.jpg,C:\Users\User\comp6001_assignment1\data\processed\coco_rl_restored\459809.jpg,high_blur,0.0,21,6,1,6,0.3730904161930084,0.3562738597393036,0.3730904161930084,0.15433089999987715,0.06316629999946599,0.07078980000005686
469174,C:\Users\User\comp6001_assignment1\data\raw\cocoblur\val2017\000000469174.jpg,C:\Users\User\comp6001_assignment1\data\raw\coco2017\val2017\000000469174.jpg,C:\Users\User\comp6001_assignment1\data\processed\coco_rl_restored\469174.jpg,high_blur,0.0,9,2,1,2,0.5976907014846802,0.831470251083374,0.5976907014846802,0.07837330000074871,0.07152250000035565,0.13108439999996335
515077,C:\Users\User\comp6001_assignment1\data\raw\cocoblur\val2017\000000515077.jpg,C:\Users\User\comp6001_assignment1\data\raw\coco2017\val2017\000000515077.jpg,C:\Users\User\comp6001_assignment1\data\processed\coco_rl_restored\515077.jpg,high_blur,2.4999923706054688,9,10,6,10,0.5750519633293152,0.4895460903644562,0.5750519633293152,0.09758270000020275,0.07326730000022508,0.08208620000004885
411817,C:\Users\User\comp6001_assignment1\data\raw\cocoblur\val2017\000000411817.jpg,C:\Users\User\comp6001_assignment1\data\raw\coco2017\val2017\000000411817.jpg,C:\Users\User\comp6001_assignment1\data\processed\coco_rl_restored\411817.jpg,low_blur,22.5,9,11,7,11,0.6809297204017639,0.5572235584259033,0.6809297204017639,0.14335319999918283,0.08432430000084423,0.09517430000050808
114871,C:\Users\User\comp6001_assignment1\data\raw\cocoblur\val2017\000000114871.jpg,C:\Users\User\comp6001_assignment1\data\raw\coco2017\val2017\000000114871.jpg,C:\Users\User\comp6001_assignment1\data\processed\coco_rl_restored\114871.jpg,high_blur,-25.0,9,1,0,1,0.3719693422317505,0.0,0.3719693422317505,0.07836390000011306,0.05311989999972866,0.06227850000050239
